instant,date,season,year,month,hour,holiday,weekday,workingday,weather,temp,humidity,windspeed,rentals
4382,2011-07-06,3,0,7,11,0,3,1,2,29.7,74.0,0.0,127
4383,2011-07-06,3,0,7,12,0,3,1,2,30.6,66.0,5.11,152
4384,2011-07-06,3,0,7,13,0,3,1,2,30.6,70.0,5.96,140
4385,2011-07-06,3,0,7,14,0,3,1,1,31.4,66.0,16.16,163
4386,2011-07-06,3,0,7,15,0,3,1,1,31.4,70.0,16.16,185
4387,2011-07-06,3,0,7,16,0,3,1,1,31.4,70.0,14.46,275
4388,2011-07-06,3,0,7,17,0,3,1,1,32.2,59.0,12.76,596
4389,2011-07-06,3,0,7,18,0,3,1,1,31.4,62.0,11.06,563
4390,2011-07-06,3,0,7,19,0,3,1,1,30.6,70.0,12.76,394
4391,2011-07-06,3,0,7,20,0,3,1,1,29.7,74.0,14.46,312
4392,2011-07-06,3,0,7,21,0,3,1,1,28.9,79.0,11.06,241
4393,2011-07-06,3,0,7,22,0,3,1,1,28.9,79.0,11.06,186
4394,2011-07-06,3,0,7,23,0,3,1,1,28.1,83.0,12.76,98
4395,2011-07-07,3,0,7,0,0,4,1,1,27.3,89.0,7.65,35
4396,2011-07-07,3,0,7,1,0,4,1,1,27.3,89.0,11.06,16
4397,2011-07-07,3,0,7,2,0,4,1,1,27.3,89.0,11.06,8
4398,2011-07-07,3,0,7,3,0,4,1,1,26.5,94.0,5.96,4
4399,2011-07-07,3,0,7,4,0,4,1,1,26.5,89.0,5.96,4
4400,2011-07-07,3,0,7,5,0,4,1,1,26.5,89.0,5.96,32
4401,2011-07-07,3,0,7,6,0,4,1,2,26.5,89.0,7.65,118
4402,2011-07-07,3,0,7,7,0,4,1,2,27.3,89.0,5.96,292
4403,2011-07-07,3,0,7,8,0,4,1,2,28.9,79.0,11.06,443
4404,2011-07-07,3,0,7,9,0,4,1,1,30.6,70.0,9.36,179
4405,2011-07-07,3,0,7,10,0,4,1,1,32.2,62.0,0.0,101
4406,2011-07-07,3,0,7,11,0,4,1,1,33.8,52.0,7.65,142
4407,2011-07-07,3,0,7,12,0,4,1,1,34.6,41.0,0.0,171
4408,2011-07-07,3,0,7,13,0,4,1,1,35.4,41.0,0.0,155
4409,2011-07-07,3,0,7,14,0,4,1,1,35.4,41.0,14.46,160
4410,2011-07-07,3,0,7,15,0,4,1,1,35.4,41.0,14.46,166
4411,2011-07-07,3,0,7,16,0,4,1,1,35.4,39.0,12.76,265
4412,2011-07-07,3,0,7,17,0,4,1,1,35.4,36.0,14.46,569
4413,2011-07-07,3,0,7,18,0,4,1,1,34.6,44.0,17.01,562
4414,2011-07-07,3,0,7,19,0,4,1,1,33.8,52.0,16.16,365
4415,2011-07-07,3,0,7,20,0,4,1,1,31.4,57.99999999999999,20.42,285
4416,2011-07-07,3,0,7,21,0,4,1,1,30.6,62.0,9.36,209
4417,2011-07-07,3,0,7,22,0,4,1,1,30.6,62.0,9.36,182
4418,2011-07-07,3,0,7,23,0,4,1,1,29.7,66.0,0.0,129
4419,2011-07-08,3,0,7,0,0,5,1,1,30.6,66.0,5.96,47
4420,2011-07-08,3,0,7,1,0,5,1,1,29.7,79.0,0.0,34
4421,2011-07-08,3,0,7,2,0,5,1,2,28.9,74.0,9.36,22
4422,2011-07-08,3,0,7,3,0,5,1,1,28.1,79.0,5.96,6
4423,2011-07-08,3,0,7,4,0,5,1,1,28.9,79.0,14.46,11
4424,2011-07-08,3,0,7,5,0,5,1,1,28.1,79.0,14.46,27
4425,2011-07-08,3,0,7,6,0,5,1,1,28.9,74.0,5.96,102
4426,2011-07-08,3,0,7,7,0,5,1,2,28.9,79.0,11.06,332
4427,2011-07-08,3,0,7,8,0,5,1,2,29.7,74.0,14.46,457
4428,2011-07-08,3,0,7,9,0,5,1,2,31.4,70.0,17.01,241
4429,2011-07-08,3,0,7,10,0,5,1,2,30.6,70.0,20.42,138
4430,2011-07-08,3,0,7,11,0,5,1,2,30.6,74.0,14.46,165
4431,2011-07-08,3,0,7,12,0,5,1,2,31.4,70.0,16.16,213
4432,2011-07-08,3,0,7,13,0,5,1,2,32.2,66.0,16.16,229
4433,2011-07-08,3,0,7,14,0,5,1,2,33.0,63.0,20.42,216
4434,2011-07-08,3,0,7,15,0,5,1,2,33.0,63.0,20.42,141
4435,2011-07-08,3,0,7,16,0,5,1,3,28.1,83.0,25.52,132
4436,2011-07-08,3,0,7,17,0,5,1,3,27.3,89.0,25.52,167
4437,2011-07-08,3,0,7,18,0,5,1,1,27.3,83.0,5.11,316
4438,2011-07-08,3,0,7,19,0,5,1,1,27.3,83.0,5.11,270
4439,2011-07-08,3,0,7,20,0,5,1,1,27.3,83.0,9.36,250
4440,2011-07-08,3,0,7,21,0,5,1,2,27.3,83.0,14.46,204
4441,2011-07-08,3,0,7,22,0,5,1,2,27.3,78.0,11.06,169
4442,2011-07-08,3,0,7,23,0,5,1,2,27.3,78.0,5.11,151
4443,2011-07-09,3,0,7,0,0,6,0,2,27.3,83.0,7.65,121
4444,2011-07-09,3,0,7,1,0,6,0,2,26.5,89.0,5.96,53
4445,2011-07-09,3,0,7,2,0,6,0,1,26.5,89.0,9.36,55
4446,2011-07-09,3,0,7,3,0,6,0,1,26.5,89.0,7.65,30
4447,2011-07-09,3,0,7,4,0,6,0,1,26.5,83.0,12.76,6
4448,2011-07-09,3,0,7,5,0,6,0,2,25.7,88.0,9.36,15
4449,2011-07-09,3,0,7,6,0,6,0,2,26.5,83.0,11.06,38
4450,2011-07-09,3,0,7,7,0,6,0,1,27.3,78.0,11.06,71
4451,2011-07-09,3,0,7,8,0,6,0,1,28.9,70.0,14.46,182
4452,2011-07-09,3,0,7,9,0,6,0,1,30.6,57.99999999999999,16.16,247
4453,2011-07-09,3,0,7,10,0,6,0,1,31.4,52.0,9.36,264
4454,2011-07-09,3,0,7,11,0,6,0,1,32.2,46.0,17.01,290
4455,2011-07-09,3,0,7,12,0,6,0,1,33.0,46.0,14.46,366
4456,2011-07-09,3,0,7,13,0,6,0,1,33.8,41.0,12.76,416
4457,2011-07-09,3,0,7,14,0,6,0,1,34.6,36.0,7.65,373
4458,2011-07-09,3,0,7,15,0,6,0,1,34.6,34.0,5.11,402
4459,2011-07-09,3,0,7,16,0,6,0,1,33.8,38.0,0.0,416
4460,2011-07-09,3,0,7,17,0,6,0,1,34.6,32.0,0.0,401
4461,2011-07-09,3,0,7,18,0,6,0,1,33.8,36.0,5.96,378
4462,2011-07-09,3,0,7,19,0,6,0,1,31.4,55.00000000000001,9.36,306
4463,2011-07-09,3,0,7,20,0,6,0,1,31.4,57.99999999999999,12.76,314
4464,2011-07-09,3,0,7,21,0,6,0,1,30.6,57.99999999999999,9.36,238
4465,2011-07-09,3,0,7,22,0,6,0,1,29.7,62.0,9.36,214
4466,2011-07-09,3,0,7,23,0,6,0,1,29.7,57.99999999999999,11.06,140
4467,2011-07-10,3,0,7,0,0,0,0,1,28.9,61.0,9.36,154
4468,2011-07-10,3,0,7,1,0,0,0,1,28.9,61.0,7.65,113
4469,2011-07-10,3,0,7,2,0,0,0,1,28.1,69.0,5.11,96
4470,2011-07-10,3,0,7,3,0,0,0,1,27.3,74.0,5.11,25
4471,2011-07-10,3,0,7,4,0,0,0,1,27.3,69.0,5.11,5
4472,2011-07-10,3,0,7,5,0,0,0,1,27.3,74.0,0.0,17
4473,2011-07-10,3,0,7,6,0,0,0,1,26.5,78.0,5.11,25
4474,2011-07-10,3,0,7,7,0,0,0,1,28.9,70.0,5.11,65
4475,2011-07-10,3,0,7,8,0,0,0,1,29.7,66.0,0.0,92
4476,2011-07-10,3,0,7,9,0,0,0,1,30.6,66.0,5.11,169
4477,2011-07-10,3,0,7,10,0,0,0,1,31.4,55.00000000000001,7.65,268
4478,2011-07-10,3,0,7,11,0,0,0,1,32.2,55.00000000000001,11.06,287
4479,2011-07-10,3,0,7,12,0,0,0,1,33.8,46.0,16.16,377
4480,2011-07-10,3,0,7,13,0,0,0,1,33.0,46.0,17.01,367
4481,2011-07-10,3,0,7,14,0,0,0,1,33.8,41.0,18.72,349
4482,2011-07-10,3,0,7,15,0,0,0,1,34.6,39.0,16.16,361
4483,2011-07-10,3,0,7,16,0,0,0,1,34.6,41.0,16.16,372
4484,2011-07-10,3,0,7,17,0,0,0,1,34.6,36.0,12.76,363
4485,2011-07-10,3,0,7,18,0,0,0,1,33.8,43.0,16.16,363
4486,2011-07-10,3,0,7,19,0,0,0,1,33.0,49.0,18.72,303
4487,2011-07-10,3,0,7,20,0,0,0,1,31.4,55.00000000000001,11.06,268
4488,2011-07-10,3,0,7,21,0,0,0,1,30.6,62.0,14.46,227
4489,2011-07-10,3,0,7,22,0,0,0,1,30.6,66.0,12.76,143
4490,2011-07-10,3,0,7,23,0,0,0,1,29.7,66.0,14.46,72
4491,2011-07-11,3,0,7,0,0,1,1,1,28.9,65.0,11.06,35
4492,2011-07-11,3,0,7,1,0,1,1,1,28.9,61.0,16.16,10
4493,2011-07-11,3,0,7,2,0,1,1,1,28.9,61.0,12.76,12
4494,2011-07-11,3,0,7,3,0,1,1,1,28.1,65.0,9.36,10
4495,2011-07-11,3,0,7,4,0,1,1,1,27.3,74.0,12.76,4
4496,2011-07-11,3,0,7,5,0,1,1,1,27.3,74.0,7.65,26
4497,2011-07-11,3,0,7,6,0,1,1,1,28.1,74.0,11.06,121
4498,2011-07-11,3,0,7,7,0,1,1,1,28.9,74.0,14.46,317
4499,2011-07-11,3,0,7,8,0,1,1,1,30.6,66.0,16.16,420
4500,2011-07-11,3,0,7,9,0,1,1,1,32.2,59.0,17.01,208
4501,2011-07-11,3,0,7,10,0,1,1,1,33.0,55.00000000000001,20.42,117
4502,2011-07-11,3,0,7,11,0,1,1,1,33.8,56.00000000000001,17.01,128
4503,2011-07-11,3,0,7,12,0,1,1,1,34.6,53.0,16.16,148
4504,2011-07-11,3,0,7,13,0,1,1,1,35.4,50.0,14.46,141
4505,2011-07-11,3,0,7,14,0,1,1,1,35.4,53.0,16.16,134
4506,2011-07-11,3,0,7,15,0,1,1,1,35.4,56.00000000000001,23.82,146
4507,2011-07-11,3,0,7,16,0,1,1,1,35.4,56.00000000000001,22.12,239
4508,2011-07-11,3,0,7,17,0,1,1,1,35.4,56.00000000000001,23.82,514
4509,2011-07-11,3,0,7,18,0,1,1,1,35.4,53.0,22.12,472
4510,2011-07-11,3,0,7,19,0,1,1,1,34.6,59.0,18.72,373
4511,2011-07-11,3,0,7,20,0,1,1,1,29.7,74.0,23.82,236
4512,2011-07-11,3,0,7,21,0,1,1,1,28.9,79.0,23.82,130
4513,2011-07-11,3,0,7,22,0,1,1,1,29.7,74.0,7.65,90
4514,2011-07-11,3,0,7,23,0,1,1,1,28.9,79.0,7.65,55
4515,2011-07-12,3,0,7,0,0,2,1,1,28.9,79.0,7.65,22
4516,2011-07-12,3,0,7,1,0,2,1,1,28.9,79.0,5.11,14
4517,2011-07-12,3,0,7,2,0,2,1,1,28.9,79.0,5.96,9
4518,2011-07-12,3,0,7,3,0,2,1,2,28.9,79.0,0.0,8
4519,2011-07-12,3,0,7,4,0,2,1,1,28.9,79.0,9.36,6
4520,2011-07-12,3,0,7,5,0,2,1,1,28.9,79.0,5.11,25
4521,2011-07-12,3,0,7,6,0,2,1,1,30.6,57.99999999999999,12.76,115
4522,2011-07-12,3,0,7,7,0,2,1,1,31.4,55.00000000000001,11.06,330
4523,2011-07-12,3,0,7,8,0,2,1,1,31.4,57.99999999999999,12.76,417
4524,2011-07-12,3,0,7,9,0,2,1,1,32.2,55.00000000000001,28.07,176
4525,2011-07-12,3,0,7,10,0,2,1,1,33.8,52.0,9.36,123
4526,2011-07-12,3,0,7,11,0,2,1,1,33.8,52.0,9.36,125
4527,2011-07-12,3,0,7,12,0,2,1,1,35.4,44.0,17.01,163
4528,2011-07-12,3,0,7,13,0,2,1,1,35.4,47.0,12.76,136
4529,2011-07-12,3,0,7,14,0,2,1,1,37.0,42.0,17.01,124
4530,2011-07-12,3,0,7,15,0,2,1,1,37.0,42.0,20.42,148
4531,2011-07-12,3,0,7,16,0,2,1,1,35.4,44.0,16.16,202
4532,2011-07-12,3,0,7,17,0,2,1,1,36.2,44.0,16.16,428
4533,2011-07-12,3,0,7,18,0,2,1,1,35.4,47.0,17.01,511
4534,2011-07-12,3,0,7,19,0,2,1,1,34.6,44.0,16.16,337
4535,2011-07-12,3,0,7,20,0,2,1,1,33.8,43.0,11.06,308
4536,2011-07-12,3,0,7,21,0,2,1,1,33.8,43.0,5.96,258
4537,2011-07-12,3,0,7,22,0,2,1,1,33.0,46.0,7.65,194
4538,2011-07-12,3,0,7,23,0,2,1,1,32.2,52.0,0.0,79
4539,2011-07-13,3,0,7,0,0,3,1,1,31.4,62.0,0.0,46
4540,2011-07-13,3,0,7,1,0,3,1,1,31.4,55.00000000000001,0.0,12
4541,2011-07-13,3,0,7,2,0,3,1,1,31.4,55.00000000000001,0.0,5
4542,2011-07-13,3,0,7,3,0,3,1,1,30.6,57.99999999999999,11.06,4
4543,2011-07-13,3,0,7,4,0,3,1,1,30.6,57.99999999999999,14.46,5
4544,2011-07-13,3,0,7,5,0,3,1,1,30.6,57.99999999999999,11.06,26
4545,2011-07-13,3,0,7,6,0,3,1,1,30.6,57.99999999999999,9.36,121
4546,2011-07-13,3,0,7,7,0,3,1,1,31.4,55.00000000000001,14.46,313
4547,2011-07-13,3,0,7,8,0,3,1,1,33.0,49.0,14.46,449
4548,2011-07-13,3,0,7,9,0,3,1,1,33.8,41.0,11.06,186
4549,2011-07-13,3,0,7,10,0,3,1,1,33.8,46.0,11.06,113
4550,2011-07-13,3,0,7,11,0,3,1,1,34.6,39.0,9.36,165
4551,2011-07-13,3,0,7,12,0,3,1,1,34.6,41.0,16.16,174
4552,2011-07-13,3,0,7,13,0,3,1,3,33.8,46.0,7.65,158
4553,2011-07-13,3,0,7,14,0,3,1,3,33.8,46.0,7.65,116
4554,2011-07-13,3,0,7,15,0,3,1,3,26.5,94.0,7.65,46
4555,2011-07-13,3,0,7,16,0,3,1,2,27.3,89.0,0.0,141
4556,2011-07-13,3,0,7,17,0,3,1,1,28.9,79.0,0.0,488
4557,2011-07-13,3,0,7,18,0,3,1,1,29.7,79.0,7.65,463
4558,2011-07-13,3,0,7,19,0,3,1,1,28.9,79.0,5.96,419
4559,2011-07-13,3,0,7,20,0,3,1,1,28.9,84.0,9.36,342
4560,2011-07-13,3,0,7,21,0,3,1,1,28.9,79.0,5.96,250
4561,2011-07-13,3,0,7,22,0,3,1,1,28.1,83.0,11.06,184
4562,2011-07-13,3,0,7,23,0,3,1,1,27.3,83.0,14.46,116
4563,2011-07-14,3,0,7,0,0,4,1,1,27.3,69.0,17.01,46
4564,2011-07-14,3,0,7,1,0,4,1,1,27.3,61.0,14.46,25
4565,2011-07-14,3,0,7,2,0,4,1,1,26.5,56.99999999999999,17.01,10
4566,2011-07-14,3,0,7,3,0,4,1,1,25.7,56.99999999999999,17.01,6
4567,2011-07-14,3,0,7,4,0,4,1,1,25.7,53.0,14.46,6
4568,2011-07-14,3,0,7,5,0,4,1,1,24.9,56.00000000000001,12.76,28
4569,2011-07-14,3,0,7,6,0,4,1,1,24.9,60.0,12.76,130
4570,2011-07-14,3,0,7,7,0,4,1,1,25.7,53.0,14.46,334
4571,2011-07-14,3,0,7,8,0,4,1,1,26.5,50.0,20.42,486
4572,2011-07-14,3,0,7,9,0,4,1,1,28.1,47.0,16.16,224
4573,2011-07-14,3,0,7,10,0,4,1,1,28.9,42.0,14.46,127
4574,2011-07-14,3,0,7,11,0,4,1,1,29.7,37.0,12.76,148
4575,2011-07-14,3,0,7,12,0,4,1,1,30.6,35.0,14.46,223
4576,2011-07-14,3,0,7,13,0,4,1,1,31.4,33.0,18.72,177
4577,2011-07-14,3,0,7,14,0,4,1,1,30.6,35.0,16.16,178
4578,2011-07-14,3,0,7,15,0,4,1,1,31.4,33.0,17.01,180
4579,2011-07-14,3,0,7,16,0,4,1,1,31.4,33.0,7.65,274
4580,2011-07-14,3,0,7,17,0,4,1,1,30.6,37.0,7.65,595
4581,2011-07-14,3,0,7,18,0,4,1,1,29.7,42.0,11.06,578
4582,2011-07-14,3,0,7,19,0,4,1,1,29.7,39.0,12.76,400
4583,2011-07-14,3,0,7,20,0,4,1,1,28.9,42.0,12.76,348
4584,2011-07-14,3,0,7,21,0,4,1,1,27.3,50.0,7.65,261
4585,2011-07-14,3,0,7,22,0,4,1,1,26.5,56.99999999999999,5.11,176
4586,2011-07-14,3,0,7,23,0,4,1,1,26.5,65.0,14.46,124
4587,2011-07-15,3,0,7,0,0,5,1,1,25.7,73.0,12.76,80
4588,2011-07-15,3,0,7,1,0,5,1,1,25.7,73.0,11.06,20
4589,2011-07-15,3,0,7,2,0,5,1,1,24.9,78.0,9.36,38
4590,2011-07-15,3,0,7,3,0,5,1,1,24.9,73.0,11.06,7
4591,2011-07-15,3,0,7,4,0,5,1,1,24.9,73.0,9.36,10
4592,2011-07-15,3,0,7,5,0,5,1,1,24.9,73.0,7.65,23
4593,2011-07-15,3,0,7,6,0,5,1,2,24.9,73.0,5.96,120
4594,2011-07-15,3,0,7,7,0,5,1,1,26.5,65.0,5.96,274
4595,2011-07-15,3,0,7,8,0,5,1,1,26.5,65.0,14.46,564
4596,2011-07-15,3,0,7,9,0,5,1,1,28.1,54.0,11.06,207
4597,2011-07-15,3,0,7,10,0,5,1,2,27.3,61.0,9.36,166
4598,2011-07-15,3,0,7,11,0,5,1,1,28.9,54.0,7.65,210
4599,2011-07-15,3,0,7,12,0,5,1,1,28.9,48.0,11.06,238
4600,2011-07-15,3,0,7,13,0,5,1,1,28.9,54.0,11.06,247
4601,2011-07-15,3,0,7,14,0,5,1,1,28.9,51.0,11.06,265
4602,2011-07-15,3,0,7,15,0,5,1,1,29.7,45.0,9.36,237
4603,2011-07-15,3,0,7,16,0,5,1,1,29.7,51.0,11.06,361
4604,2011-07-15,3,0,7,17,0,5,1,1,30.6,42.0,14.46,587
4605,2011-07-15,3,0,7,18,0,5,1,1,29.7,45.0,12.76,496
4606,2011-07-15,3,0,7,19,0,5,1,1,28.9,45.0,12.76,394
4607,2011-07-15,3,0,7,20,0,5,1,1,28.9,51.0,12.76,343
4608,2011-07-15,3,0,7,21,0,5,1,1,27.3,54.0,5.96,261
4609,2011-07-15,3,0,7,22,0,5,1,1,27.3,56.99999999999999,12.76,223
4610,2011-07-15,3,0,7,23,0,5,1,1,26.5,61.0,9.36,167
4611,2011-07-16,3,0,7,0,0,6,0,1,25.7,65.0,11.06,110
4612,2011-07-16,3,0,7,1,0,6,0,1,24.9,69.0,5.96,75
4613,2011-07-16,3,0,7,2,0,6,0,1,24.9,73.0,7.65,58
4614,2011-07-16,3,0,7,3,0,6,0,1,24.9,78.0,7.65,26
4615,2011-07-16,3,0,7,4,0,6,0,1,24.9,73.0,5.11,16
4616,2011-07-16,3,0,7,5,0,6,0,1,24.1,78.0,5.11,10
4617,2011-07-16,3,0,7,6,0,6,0,1,24.9,78.0,9.36,37
4618,2011-07-16,3,0,7,7,0,6,0,1,25.7,73.0,7.65,52
4619,2011-07-16,3,0,7,8,0,6,0,1,27.3,65.0,9.36,127
4620,2011-07-16,3,0,7,9,0,6,0,1,28.9,54.0,12.76,222
4621,2011-07-16,3,0,7,10,0,6,0,1,29.7,54.0,11.06,322
4622,2011-07-16,3,0,7,11,0,6,0,1,30.6,48.0,12.76,396
4623,2011-07-16,3,0,7,12,0,6,0,1,31.4,43.0,16.16,463
4624,2011-07-16,3,0,7,13,0,6,0,1,31.4,45.0,17.01,497
4625,2011-07-16,3,0,7,14,0,6,0,1,30.6,45.0,17.01,433
4626,2011-07-16,3,0,7,15,0,6,0,1,31.4,45.0,18.72,428
4627,2011-07-16,3,0,7,16,0,6,0,1,31.4,45.0,16.16,425
4628,2011-07-16,3,0,7,17,0,6,0,1,31.4,45.0,12.76,475
4629,2011-07-16,3,0,7,18,0,6,0,1,31.4,45.0,16.16,428
4630,2011-07-16,3,0,7,19,0,6,0,1,30.6,48.0,11.06,406
4631,2011-07-16,3,0,7,20,0,6,0,1,29.7,51.0,12.76,296
4632,2011-07-16,3,0,7,21,0,6,0,1,28.9,57.99999999999999,12.76,252
4633,2011-07-16,3,0,7,22,0,6,0,1,28.9,65.0,16.16,201
4634,2011-07-16,3,0,7,23,0,6,0,1,28.1,61.0,12.76,168
4635,2011-07-17,3,0,7,0,0,0,0,1,27.3,65.0,12.76,125
4636,2011-07-17,3,0,7,1,0,0,0,1,26.5,69.0,11.06,102
4637,2011-07-17,3,0,7,2,0,0,0,1,26.5,69.0,12.76,94
4638,2011-07-17,3,0,7,3,0,0,0,1,26.5,69.0,12.76,47
4639,2011-07-17,3,0,7,4,0,0,0,1,25.7,73.0,9.36,10
4640,2011-07-17,3,0,7,5,0,0,0,1,26.5,69.0,12.76,12
4641,2011-07-17,3,0,7,6,0,0,0,1,25.7,73.0,9.36,21
4642,2011-07-17,3,0,7,7,0,0,0,1,26.5,73.0,9.36,50
4643,2011-07-17,3,0,7,8,0,0,0,1,28.1,65.0,12.76,118
4644,2011-07-17,3,0,7,9,0,0,0,1,29.7,57.99999999999999,12.76,184
4645,2011-07-17,3,0,7,10,0,0,0,1,30.6,60.0,12.76,304
4646,2011-07-17,3,0,7,11,0,0,0,1,31.4,55.00000000000001,16.16,391
4647,2011-07-17,3,0,7,12,0,0,0,1,31.4,55.00000000000001,16.16,420
4648,2011-07-17,3,0,7,13,0,0,0,1,33.0,49.0,17.01,472
4649,2011-07-17,3,0,7,14,0,0,0,1,33.0,49.0,20.42,430
4650,2011-07-17,3,0,7,15,0,0,0,1,33.8,43.0,17.01,324
4651,2011-07-17,3,0,7,16,0,0,0,1,33.0,46.0,17.01,317
4652,2011-07-17,3,0,7,17,0,0,0,1,33.0,49.0,22.12,369
4653,2011-07-17,3,0,7,18,0,0,0,1,33.0,46.0,17.01,390
4654,2011-07-17,3,0,7,19,0,0,0,1,31.4,55.00000000000001,16.16,379
4655,2011-07-17,3,0,7,20,0,0,0,1,31.4,57.99999999999999,14.46,262
4656,2011-07-17,3,0,7,21,0,0,0,1,30.6,62.0,12.76,207
4657,2011-07-17,3,0,7,22,0,0,0,1,29.7,66.0,12.76,181
4658,2011-07-17,3,0,7,23,0,0,0,1,28.9,74.0,7.65,93
4659,2011-07-18,3,0,7,0,0,1,1,1,28.9,74.0,7.65,51
4660,2011-07-18,3,0,7,1,0,1,1,1,28.9,74.0,12.76,25
4661,2011-07-18,3,0,7,2,0,1,1,1,27.3,83.0,12.76,10
4662,2011-07-18,3,0,7,3,0,1,1,1,27.3,78.0,11.06,7
4663,2011-07-18,3,0,7,4,0,1,1,1,26.5,78.0,9.36,4
4664,2011-07-18,3,0,7,5,0,1,1,1,26.5,78.0,5.96,17
4665,2011-07-18,3,0,7,6,0,1,1,1,26.5,83.0,5.96,105
4666,2011-07-18,3,0,7,7,0,1,1,1,28.1,74.0,12.76,277
4667,2011-07-18,3,0,7,8,0,1,1,1,28.9,70.0,11.06,347
4668,2011-07-18,3,0,7,9,0,1,1,1,30.6,67.0,12.76,203
4669,2011-07-18,3,0,7,10,0,1,1,1,31.4,62.0,11.06,130
4670,2011-07-18,3,0,7,11,0,1,1,1,33.0,55.00000000000001,5.11,141
4671,2011-07-18,3,0,7,12,0,1,1,1,33.0,59.0,11.06,165
4672,2011-07-18,3,0,7,13,0,1,1,1,33.8,56.00000000000001,14.46,152
4673,2011-07-18,3,0,7,14,0,1,1,1,33.8,56.00000000000001,18.72,138
4674,2011-07-18,3,0,7,15,0,1,1,1,34.6,53.0,18.72,164
4675,2011-07-18,3,0,7,16,0,1,1,1,34.6,53.0,16.16,265
4676,2011-07-18,3,0,7,17,0,1,1,1,34.6,49.0,18.72,545
4677,2011-07-18,3,0,7,18,0,1,1,1,33.8,49.0,20.42,558
4678,2011-07-18,3,0,7,19,0,1,1,1,33.0,55.00000000000001,12.76,398
4679,2011-07-18,3,0,7,20,0,1,1,1,32.2,59.0,12.76,323
4680,2011-07-18,3,0,7,21,0,1,1,1,30.6,66.0,11.06,202
4681,2011-07-18,3,0,7,22,0,1,1,1,31.4,66.0,12.76,140
4682,2011-07-18,3,0,7,23,0,1,1,1,30.6,66.0,9.36,91
4683,2011-07-19,3,0,7,0,0,2,1,1,30.6,66.0,5.96,51
4684,2011-07-19,3,0,7,1,0,2,1,2,30.6,66.0,7.65,13
4685,2011-07-19,3,0,7,2,0,2,1,1,29.7,70.0,9.36,13
4686,2011-07-19,3,0,7,3,0,2,1,1,29.7,70.0,9.36,3
4687,2011-07-19,3,0,7,4,0,2,1,1,29.7,70.0,7.65,5
4688,2011-07-19,3,0,7,5,0,2,1,2,28.9,74.0,5.96,19
4689,2011-07-19,3,0,7,6,0,2,1,2,29.7,74.0,5.96,134
4690,2011-07-19,3,0,7,7,0,2,1,2,30.6,70.0,9.36,315
4691,2011-07-19,3,0,7,8,0,2,1,2,31.4,70.0,9.36,412
4692,2011-07-19,3,0,7,9,0,2,1,2,33.0,63.0,7.65,199
4693,2011-07-19,3,0,7,10,0,2,1,2,33.8,56.00000000000001,9.36,141
4694,2011-07-19,3,0,7,11,0,2,1,1,33.8,59.0,0.0,127
4695,2011-07-19,3,0,7,12,0,2,1,1,34.6,56.00000000000001,5.11,153
4696,2011-07-19,3,0,7,13,0,2,1,1,35.4,53.0,5.96,172
4697,2011-07-19,3,0,7,14,0,2,1,1,35.4,50.0,11.06,152
4698,2011-07-19,3,0,7,15,0,2,1,1,36.2,44.0,11.06,158
4699,2011-07-19,3,0,7,16,0,2,1,1,37.0,42.0,17.01,277
4700,2011-07-19,3,0,7,17,0,2,1,1,33.0,66.0,0.0,513
4701,2011-07-19,3,0,7,18,0,2,1,1,33.0,66.0,7.65,530
4702,2011-07-19,3,0,7,19,0,2,1,1,31.4,75.0,11.06,388
4703,2011-07-19,3,0,7,20,0,2,1,1,30.6,74.0,5.11,277
4704,2011-07-19,3,0,7,21,0,2,1,1,30.6,74.0,7.65,241
4705,2011-07-19,3,0,7,22,0,2,1,1,30.6,74.0,0.0,156
4706,2011-07-19,3,0,7,23,0,2,1,3,29.7,79.0,9.36,92
4707,2011-07-20,3,0,7,0,0,3,1,1,28.9,84.0,5.96,40
4708,2011-07-20,3,0,7,1,0,3,1,1,28.9,84.0,0.0,11
4709,2011-07-20,3,0,7,2,0,3,1,1,28.9,84.0,0.0,9
4710,2011-07-20,3,0,7,3,0,3,1,1,28.9,84.0,5.96,6
4711,2011-07-20,3,0,7,4,0,3,1,1,28.1,83.0,0.0,4
4712,2011-07-20,3,0,7,5,0,3,1,1,28.1,83.0,5.96,23
4713,2011-07-20,3,0,7,6,0,3,1,2,28.1,89.0,5.96,116
4714,2011-07-20,3,0,7,7,0,3,1,2,28.9,84.0,5.96,303
4715,2011-07-20,3,0,7,8,0,3,1,1,30.6,74.0,0.0,438
4716,2011-07-20,3,0,7,9,0,3,1,1,30.6,70.0,5.11,209
4717,2011-07-20,3,0,7,10,0,3,1,1,31.4,70.0,0.0,110
4718,2011-07-20,3,0,7,11,0,3,1,1,33.0,63.0,5.11,142
4719,2011-07-20,3,0,7,12,0,3,1,1,33.8,59.0,0.0,149
4720,2011-07-20,3,0,7,13,0,3,1,1,34.6,56.00000000000001,11.06,120
4721,2011-07-20,3,0,7,14,0,3,1,1,35.4,53.0,12.76,127
4722,2011-07-20,3,0,7,15,0,3,1,1,35.4,50.0,9.36,138
4723,2011-07-20,3,0,7,16,0,3,1,1,34.6,56.00000000000001,0.0,234
4724,2011-07-20,3,0,7,17,0,3,1,1,34.6,59.0,11.06,455
4725,2011-07-20,3,0,7,18,0,3,1,1,34.6,59.0,12.76,497
